pub-id,exp-id,paper,authors,institutes,city,country,climate-class,pub-year,data-avail,data-link,pub-type,pub-name,publisher,doi,exp-year-start,exp-year-end,exp-seasons,exp-month-start,exp-month-end,exp-type,function,exp-hours,timing-type,sample-size-calc,sample-size-calc-type,part-payment,part-no-tot,part-male-no,part-fem-no,part-intersex-no,fem-total-ratio,age-group,age-mean,age-std,age-male-mean,age-fem-mean,bmi-range,bmi-mean,bmi-std,bmi-male-mean,bmi-fem-mean,normalisation-length,session-length,tested-t-min,tested-t-max,tested-t-means-medians,physio-parameter,physio-sensor-type,physio-body-site,physio-body-site-sagittal,physio-body-site-coronal,skin-body-site-code,physio-sensor-brand,physio-sensor-model,physio-mst-calculated,physio-mst-points,physio-mst-formula,physio-formulas,env-tdb,env-rh,env-v,env-tg,env-tsurface,env-twb,env-co2,env-illuminance,env-acoustics,env-tout,env-rhout,env-voc,env-light-color,env-solar-rad,ques-thermal-comfort,ques-thermal-sensation,ques-thermal-prefer,ques-thermal-accept,ques-thermal-satisfaction,ques-thermal-pleasure,ques-thermal-pleasantness,ques-airmove-comfort,ques-airmove-sensation,ques-airmove-prefer,ques-airmove-accept,ques-humidity-sensation,ques-airmove-satisfaction,ques-shivering-rate,ques-overall-comfort,ques-overall-satisfaction,ques-humidity-comfort,ques-humidity-prefer,ques-humidity-satisfaction,ques-humidity-accept,ques-sweating-sensation,ques-visual-prefer,ques-light-comfort,ques-light-prefer,ques-light-sensation,ques-light-satisfaction,ques-iaq-comfort,ques-iaq-accept,ques-iaq-satisfaction,ques-iaq-sensation,ques-odour-intensity,ques-sick-building-syndrome,ques-acoustic-comfort,ques-acoustic-satisfaction,ques-acoustic-sensation,cognitive-test-done,cognitive-test-type,protocol-fixed-clo,protocol-observed-clo,protocol-avoid-stimulant,protocol-avoid-activity,protocol-avoid-heavy-food,protocol-rest-sleep,protocol-circadian,protocol-mens-timing,protocol-time-btw-sessions,protocol-instruction-practice,protocol-diary,protocol-maintain-usual-habits,protocol-blinded,protocol-random-order,protocol-food-drink-control,protocol-prep-body-site,protocol-not-walking,select-healthy,select-no-treatment,select-thermal-history,select-smoking,select-bmi-range,select-colour-weakness-eyesight,select-lang-skills,select-alcohol,select-dominant-hand,select-contraceptive-type,select-activity-level,select-chronotype,select-emotionally-stable,select-neurodivergent,select-thermal-sensitivity,select-pregnancy,select-diet-weight-change,select-hormone-therapy,select-menopause,part-meta-age,part-meta-sex,part-meta-height,part-meta-weight,part-meta-bmi,part-meta-ponderal-index,part-meta-body-fat,part-meta-ethnicity,part-meta-bsa,part-meta-thermal-history,part-meta-education-profession,part-meta-thermal-sensitivity-preference,part-meta-personality,part-meta-psych-eval,part-meta-smoking,part-meta-activity-level,part-meta-health-level,part-meta-morningness,part-meta-bmr,part-meta-alcohol-use,part-meta-mens-timing,part-meta-contraceptive-type,part-meta-muscle,part-meta-reg-coffee,part-meta-reg-sleep-time,part-meta-reg-work time
188,,The effects of higher temperature setpoints during summer on office workers' cognitive load and thermal comfort,"Zhang, Fan; Haddad, Shamila; Nakisa, Bahareh; Rastgoo, Mohammad Naim; Candido, Christhina; Tjondronegoro, Dian; de Dear, Richard","The University of Sydney, Queensland University of Technology",Sydney,Australia,,2017,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2017.06.048,,,,,NR,Lab,Office,NR,,NR,NA,NR,26,12,14,0,53.85%,,NR,NR,NR,NR,,NR,NR,NR,NR,30,150,22,25,"22, 25",Heart rate,OHR,Wrist,NR,NR,,Empatica,E4,NA,NA,NA,,0.6,1.7,,,,,,,,,,,,,,7pt_(-3)(+3),,2pt_(0)(+1),,,,,,2pt_(0)(+1),,,,,,,,,,,,,,,,,,,,2pt_(0)(+1),,,,,,Y,"CBS, NASA-TLX, PASAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,
188,,The effects of higher temperature setpoints during summer on office workers' cognitive load and thermal comfort,"Zhang, Fan; Haddad, Shamila; Nakisa, Bahareh; Rastgoo, Mohammad Naim; Candido, Christhina; Tjondronegoro, Dian; de Dear, Richard","The University of Sydney, Queensland University of Technology",Sydney,Australia,,2017,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2017.06.048,,,,,NR,Lab,Office,NR,,NR,NA,NR,26,12,14,0,53.85%,,NR,NR,NR,NR,,NR,NR,NR,NR,30,150,22,25,"22, 25",EEG,5-channel,"AF3, AF4, T7, T8, Pz",NA,NA,NA,Emotiv,Insight,NA,NA,NA,,0.6,1.7,,,,,,,,,,,,,,7pt_(-3)(+3),,2pt_(0)(+1),,,,,,2pt_(0)(+1),,,,,,,,,,,,,,,,,,,,2pt_(0)(+1),,,,,,Y,"CBS, NASA-TLX, PASAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Skin temperature,Thermocouple,Chest,NR,Anterior,,NR,NR,Y,4,McIntyre (1980),,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Skin temperature,Thermocouple,Upper arm,NR,,,NR,NR,Y,4,McIntyre (1980),,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Skin temperature,Thermocouple,Thigh,NR,,,NR,NR,Y,4,McIntyre (1980),,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Skin temperature,Thermocouple,Calf,NR,,,NR,NR,Y,4,McIntyre (1980),,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Heart rate,Digital sphygmomanometer,Upper arm,NR,NA,NA,OMRON,HEM-7011,NA,NA,NA,,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
189,,Thermal comfort of rural residents in a hot-humid area,"Zhang, Z.; Zhang, Y.; Jin, L.","South China University of Technology, South China Agriculture University",Guangzhou,China,,2017,NR,,J,Building Research and Information,Taylor & Francis,https://doi.org/10.1080/09613218.2017.1246003,,,,,NR,Lab,,NR,,NR,NA,NR,60,30,30,0,50.00%,,"19.2, 22","0.8, 0.8","20.1, 22.2","18.9, 21.7",,"19.7, 19.5","1.3, 1.6","20, 20.9","19, 18.8",30,60,20,32,"20, 23, 26, 29, 32",Sweat,High precision scale,Whole body,NA,NA,NA,NR,NR,NA,NA,NA,,,,,,,,,,,,,,,,4pt_(+1)(+4),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
190,,"Using Upper Extremity Skin Temperatures to Assess Thermal Comfort in Office Buildings in Changsha, China","Wu, Z.; Li, N.; Cui, H.; Peng, J.; Chen, H.; Liu, P.",Hunan University,Hunan,China,,2017,NR,,J,International Journal of Environmental Research and Public Health,MDPI,https://doi.org/10.3390/ijerph14101092,,,,,"7, 8, 9",Field,Office,"09:00–11:00, 15:00–17:00",,NR,NA,NR,430,298,132,0,30.70%,,26.1,5.5,26,26.4,,21.1,2.4,21.9,19.3,,120,,,,Skin temperature,Thermocouple,Finger,Left,,,Testo,905-T2,N,NA,NA,,"0.1,0.6,1.1","0.1,0.6,1.1","0.1,0.6,1.1",0.6,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,6pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
190,,"Using Upper Extremity Skin Temperatures to Assess Thermal Comfort in Office Buildings in Changsha, China","Wu, Z.; Li, N.; Cui, H.; Peng, J.; Chen, H.; Liu, P.",Hunan University,Hunan,China,,2017,NR,,J,International Journal of Environmental Research and Public Health,MDPI,https://doi.org/10.3390/ijerph14101092,,,,,"7, 8, 9",Field,Office,"09:00–11:00, 15:00–17:00",,NR,NA,NR,430,298,132,0,30.70%,,26.1,5.5,26,26.4,,21.1,2.4,21.9,19.3,,120,,,,Skin temperature,Thermocouple,Hand,Left,Posterior,,Testo,905-T2,N,NA,NA,,"0.1,0.6,1.1","0.1,0.6,1.1","0.1,0.6,1.1",0.6,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,6pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
190,,"Using Upper Extremity Skin Temperatures to Assess Thermal Comfort in Office Buildings in Changsha, China","Wu, Z.; Li, N.; Cui, H.; Peng, J.; Chen, H.; Liu, P.",Hunan University,Hunan,China,,2017,NR,,J,International Journal of Environmental Research and Public Health,MDPI,https://doi.org/10.3390/ijerph14101092,,,,,"7, 8, 9",Field,Office,"09:00–11:00, 15:00–17:00",,NR,NA,NR,430,298,132,0,30.70%,,26.1,5.5,26,26.4,,21.1,2.4,21.9,19.3,,120,,,,Skin temperature,Thermocouple,Wrist,Left,,,Testo,905-T2,N,NA,NA,,"0.1,0.6,1.1","0.1,0.6,1.1","0.1,0.6,1.1",0.6,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,6pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
190,,"Using Upper Extremity Skin Temperatures to Assess Thermal Comfort in Office Buildings in Changsha, China","Wu, Z.; Li, N.; Cui, H.; Peng, J.; Chen, H.; Liu, P.",Hunan University,Hunan,China,,2017,NR,,J,International Journal of Environmental Research and Public Health,MDPI,https://doi.org/10.3390/ijerph14101092,,,,,"7, 8, 9",Field,Office,"09:00–11:00, 15:00–17:00",,NR,NA,NR,430,298,132,0,30.70%,,26.1,5.5,26,26.4,,21.1,2.4,21.9,19.3,,120,,,,Skin temperature,Thermocouple,Forearm,Left,Posterior,,Testo,905-T2,N,NA,NA,,"0.1,0.6,1.1","0.1,0.6,1.1","0.1,0.6,1.1",0.6,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,6pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Forehead,,Anterior,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Forearm,Left,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Forearm,Right,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Hand,Left,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Hand,Right,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Abdomen,,Anterior,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Thigh,Left,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Thigh,Right,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Leg,Left,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Leg,Right,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Foot,Left,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Skin temperature,Thermocouple,Foot,Right,,,GRAM Co,LT8,Y,10,Hardy and DuBois (1938),,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Heart rate,ECG,NR,NR,NA,NA,Nihon Kohden,WEB-7000,NA,NA,NA,,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",EEG,16-channel,"Fp1, Fp2, F7, F3, F4, F8, T7, C3, C4, T8, P7, P3, P4, P8, O1, O2",NA,NA,NA,Nihon Kohden,EEG-1200,NA,NA,NA,,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
191,,Effects of Changes in the Thermal Factor on Arousal Level and Thermal Comfort,"Gwak, J.; Shino, M.; Ueda, K.; Kamata, M.",The University of Tokyo,Tokyo,Japan,,2016,NR,,C,"IEEE International Conference on Systems, Man, and Cybernetics",Institute of Electrical and Electronics Engineers (IEEE),https://doi.org/10.1109/SMC.2015.169,,,,,NR,Lab,Office,NR,,NR,NA,NR,10,NR,NR,0,NR,,22.1,1.2,NR,NR,,NR,NR,NR,NR,60,70,20,27,"20, 27",Respiration,thermal picker,,,,,Nihon Kohden,WEB-7000,NA,NA,NA,,NR,,,,,,,,,,,,,,4pt_(-3)(0),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
